subject,session,trial,list,id,cue,target,onset
26,1,50,3,25,trailer,clothes,68419.8201037758
26,1,51,3,107,circus,student,68425.3197741563
26,1,52,3,101,enemy,square,68430.8194466496
26,1,53,3,77,port,pool,68436.31911703
26,1,54,3,72,pity,nephew,68441.8187874105
26,1,55,3,88,hook,scratch,68447.3184822407
26,1,56,3,111,boom,teeth,68452.8181257565
26,1,57,3,16,style,breathe,68458.3177575002
26,1,58,3,90,garbage,shirt,68463.817467121
26,1,59,3,117,instant,train,68469.3171411237
26,1,60,3,47,fraud,forever,68474.8168039578
26,1,61,4,62,policeman,lightning,68554.6120172296
26,1,62,4,15,victor,bottom,68560.1116951562
26,1,63,4,115,leather,thread,68565.611358896
26,1,64,4,74,picture,pepper,68571.1110268616
26,1,65,4,91,clue,short,68576.6107044864
26,1,66,4,106,comedy,street,68582.1103706409
26,1,67,4,80,detail,push,68587.6100044976
26,1,68,4,17,claim,brush,68593.1097110999
26,1,69,4,29,permission,cracker,68598.609382084
26,1,70,4,37,kindness,draw,68604.1090470312
26,1,71,4,38,state,drug,68609.6087421632
26,1,72,4,21,armor,card,68615.1083905086
26,1,73,4,54,union,horse,68620.6080663224
26,1,74,4,75,cape,pizza,68626.1077315713
26,1,75,4,42,squad,elephant,68631.6074028573
26,1,76,4,102,warehouse,stamp,68637.1070744451
26,1,77,4,44,furniture,finish,68642.606747844
26,1,78,4,41,tree,eggs,68648.1064176208
26,1,79,4,98,post,south,68653.6060837753
26,1,80,4,85,print,rock,68659.1057620038
26,1,81,5,114,shower,thin,68752.9001119861
26,1,82,5,9,chef,bird,68758.3997932331
26,1,83,5,99,chase,spaghetti,68763.8994672358
26,1,84,5,28,interest,corn,68769.3991312773
26,1,85,5,23,front,cheap,68774.8987983374
26,1,86,5,96,danger,soap,68780.3984732456
26,1,87,5,105,neighbor,steal,68785.8981421168
26,1,88,5,110,thief,tear,68791.3978167231
26,1,89,5,108,link,sweat,68796.8975145718
26,1,90,5,58,trash,jelly,68802.3971559747
26,1,91,5,113,trousers,test,68807.896824544
26,1,92,5,7,impulse,beer,68813.3964952262
26,1,93,5,43,strawberry,fall,68818.8961680215
26,1,94,5,6,junk,bear,68824.3958408167
26,1,95,5,1,sailor,airplane,68829.8955045564
26,1,96,5,10,month,blood,68835.3951767479
26,1,97,5,51,appeal,groom,68840.894845921
26,1,98,5,100,weed,spider,68846.3945178106
26,1,99,5,69,massage,monkey,68851.8942060002
26,1,100,5,14,theft,book,68857.3938531382
26,1,101,6,68,ashes,mistake,68949.0049759879
26,1,102,6,57,mate,jeans,68954.5046967771
26,1,103,6,97,wealth,soup,68960.0043647428
26,1,104,6,89,navy,sheriff,68965.5039862236
26,1,105,6,2,sofa,angel,68971.0037000703
26,1,106,6,83,medal,rabbit,68976.5033725637
26,1,107,6,36,barrel,downstairs,68982.0030453589
26,1,108,6,55,bluff,hungry,68987.5027133245
26,1,109,6,32,salesman,defense,68993.0023927604
26,1,110,6,20,dressing,candle,68998.5020525761
26,1,111,6,35,liver,disappear,69004.001725975
26,1,112,6,67,center,mirror,69009.5013900166
26,1,113,6,118,lieutenant,uncle,69015.0010712636
26,1,114,6,120,judgment,window,69020.5007368145
26,1,115,6,103,department,star,69026.0004014598
26,1,116,6,45,dream,flag,69031.5000283738
26,1,117,6,3,territory,animal,69036.9997464465
26,1,118,6,78,debate,poor,69042.4994183361
26,1,119,6,94,campus,smell,69047.9990872073
26,1,120,6,53,scar,high,69053.4987518526
24,1,1,1,46,sweetheart,flowers,1542161.4160733
24,1,2,1,105,neighbor,steal,1542166.91584313
24,1,3,1,7,style,beer,1542172.41561056
24,1,4,1,28,retreat,corn,1542177.91536983
24,1,5,1,42,coast,elephant,1542183.41514238
24,1,6,1,71,mate,nail,1542188.91492006
24,1,7,1,9,leather,bird,1542194.4146739
24,1,8,1,113,gold,test,1542199.91439363
24,1,9,1,22,sailor,chair,1542205.41420331
24,1,10,1,111,dream,teeth,1542210.91396772
24,1,11,1,21,permission,card,1542216.41373876
24,1,12,1,64,junk,loud,1542221.91353321
24,1,13,1,53,novel,high,1542227.41331405
24,1,14,1,89,document,sheriff,1542232.91303438
24,1,15,1,47,salesman,forever,1542238.41279728
24,1,16,1,94,post,smell,1542243.91256409
24,1,17,1,19,yard,cake,1542249.4123294
24,1,18,1,16,tragedy,breathe,1542254.91209682
24,1,19,1,115,bluff,thread,1542260.41185761
24,1,20,1,88,department,scratch,1542265.91162865
24,1,21,2,82,trousers,queen,1542566.36547504
24,1,22,2,102,curtain,stamp,1542571.86526329
24,1,23,2,12,burst,boat,1542577.36500716
24,1,24,2,108,armor,sweat,1542582.86477187
24,1,25,2,68,territory,mistake,1542588.36451394
24,1,26,2,85,comedy,rock,1542593.86430218
24,1,27,2,63,print,lose,1542599.36407323
24,1,28,2,106,debate,street,1542604.86379175
24,1,29,2,15,scar,bottom,1542610.3636289
24,1,30,2,11,massage,board,1542615.86336704
24,1,31,2,26,garbage,cold,1542621.36312933
24,1,32,2,98,goose,south,1542626.86289675
24,1,33,2,5,interest,bank,1542632.36265874
24,1,34,2,13,buzz,bone,1542637.86242375
24,1,35,2,60,branch,laugh,1542643.36219298
24,1,36,2,44,kindness,finish,1542648.86195769
24,1,37,2,95,detail,snake,1542654.36168104
24,1,38,2,61,victor,lawn,1542659.8614874
24,1,39,2,35,trash,disappear,1542665.36125029
24,1,40,2,74,port,pepper,1542670.86101711
24,1,41,3,83,fraud,rabbit,1542933.24979708
24,1,42,3,27,moonlight,copy,1542938.74961099
24,1,43,3,49,hair,frog,1542944.24934007
24,1,44,3,93,cell,small,1542949.74910236
24,1,45,3,36,contact,downstairs,1542955.24886254
24,1,46,3,103,illness,star,1542960.74863117
24,1,47,3,70,chef,movie,1542966.24839225
24,1,48,3,41,weed,eggs,1542971.74816179
24,1,49,3,17,tree,brush,1542977.24792528
24,1,50,3,55,trailer,hungry,1542982.74769301
24,1,51,3,51,state,groom,1542988.24748035
24,1,52,3,29,union,cracker,1542993.74721759
24,1,53,3,20,liver,candle,1542999.24697897
24,1,54,3,30,sofa,cute,1543004.74674518
24,1,55,3,33,danger,dirt,1543010.24651442
24,1,56,3,67,memory,mirror,1543015.74627218
24,1,57,3,1,concert,airplane,1543021.24604262
24,1,58,3,31,brand,deer,1543026.74582272
24,1,59,3,118,class,uncle,1543032.24556901
24,1,60,3,110,wreck,tear,1543037.74533975
24,1,61,4,40,employment,duck,1543295.38432219
24,1,62,4,86,turtle,rules,1543300.88408629
24,1,63,4,104,theft,steak,1543306.38385402
24,1,64,4,91,powder,short,1543311.88361238
24,1,65,4,114,writer,thin,1543317.38337769
24,1,66,4,117,cape,train,1543322.88316383
24,1,67,4,2,strawberry,angel,1543328.38291374
24,1,68,4,25,enemy,clothes,1543333.88267422
24,1,69,4,77,center,pool,1543339.38243742
24,1,70,4,45,lieutenant,flag,1543344.88221238
24,1,71,4,80,pity,push,1543350.38197135
24,1,72,4,65,thief,math,1543355.88173787
24,1,73,4,78,warehouse,poor,1543361.38150559
24,1,74,4,43,soda,fall,1543366.88126003
24,1,75,4,112,pump,television,1543372.38103319
24,1,76,4,32,customer,defense,1543377.88079548
24,1,77,4,76,judgment,plane,1543383.38056562
24,1,78,4,107,plate,student,1543388.880327
24,1,79,4,62,wall,lightning,1543394.3800896
24,1,80,4,4,wealth,answer,1543399.87986849
24,1,81,5,39,squad,drunk,1543657.18551457
24,1,82,5,34,click,dirty,1543662.685282
24,1,83,5,72,campus,nephew,1543668.1850467
24,1,84,5,100,shoe,spider,1543673.68482076
24,1,85,5,3,furniture,animal,1543679.1845903
24,1,86,5,119,vampire,west,1543684.68434142
24,1,87,5,58,denial,jelly,1543690.18410884
24,1,88,5,81,unit,puzzle,1543695.68387596
24,1,89,5,57,navy,jeans,1543701.18364067
24,1,90,5,75,impulse,pizza,1543706.68339843
24,1,91,5,97,barrel,soup,1543712.18317491
24,1,92,5,8,dressing,belt,1543717.68293267
24,1,93,5,10,soccer,blood,1543723.18269707
24,1,94,5,50,fountain,ghost,1543728.68246359
24,1,95,5,48,alarm,forward,1543734.18222195
24,1,96,5,99,clue,spaghetti,1543739.68199058
24,1,97,5,23,appeal,cheap,1543745.18175649
24,1,98,5,56,instant,husband,1543750.68151727
24,1,99,5,59,action,land,1543756.18130462
24,1,100,5,109,ashes,tail,1543761.68105
24,1,101,6,96,type,soap,1543993.85444907
24,1,102,6,120,circus,window,1543999.35421589
24,1,103,6,90,chase,shirt,1544004.85399901
24,1,104,6,101,link,square,1544010.35373835
24,1,105,6,54,shower,horse,1544015.85351
24,1,106,6,79,gang,pudding,1544021.35327591
24,1,107,6,38,front,drug,1544026.85303368
24,1,108,6,87,medal,scare,1544032.35276337
24,1,109,6,69,substance,monkey,1544037.85256852
24,1,110,6,24,hook,church,1544043.35234228
24,1,111,6,52,pirate,headache,1544048.85210004
24,1,112,6,66,policeman,minus,1544054.35186565
24,1,113,6,84,plenty,rain,1544059.85162704
24,1,114,6,37,month,draw,1544065.35139627
24,1,115,6,14,revolution,book,1544070.85115947
24,1,116,6,92,boom,sick,1544076.35091904
24,1,117,6,18,picture,butter,1544081.85069552
24,1,118,6,6,claim,bear,1544087.350456
24,1,119,6,116,audience,tired,1544092.85021527
24,1,120,6,73,driver,orange,1544098.3499845
27,1,1,1,65,picture,math,1547292.04652565
27,1,2,1,104,brand,steak,1547297.54631993
27,1,3,1,76,thief,plane,1547303.0460623
27,1,4,1,33,click,dirt,1547308.54583395
27,1,5,1,4,warehouse,answer,1547314.04558628
27,1,6,1,7,audience,beer,1547319.54535279
27,1,7,1,1,wall,airplane,1547325.04513531
27,1,8,1,38,month,drug,1547330.54487737
27,1,9,1,112,detail,television,1547336.04468887
27,1,10,1,119,liver,west,1547341.54442761
27,1,11,1,96,burst,soap,1547347.04421103
27,1,12,1,110,massage,tear,1547352.54397181
27,1,13,1,115,fountain,thread,1547358.04374678
27,1,14,1,29,ashes,cracker,1547363.54350967
27,1,15,1,32,post,defense,1547369.04325476
27,1,16,1,55,port,hungry,1547374.54306776
27,1,17,1,91,vampire,short,1547380.04280892
27,1,18,1,44,pirate,finish,1547385.54257966
27,1,19,1,69,danger,monkey,1547391.04234648
27,1,20,1,49,trash,frog,1547396.54211752
27,1,21,2,35,debate,disappear,1547627.33233722
27,1,22,2,74,shoe,pepper,1547632.83212154
27,1,23,2,68,gang,mistake,1547638.33190919
27,1,24,2,15,tree,bottom,1547643.83164461
27,1,25,2,92,hook,sick,1547649.33140932
27,1,26,2,48,denial,forward,1547654.8311713
27,1,27,2,19,armor,cake,1547660.3309511
27,1,28,2,5,furniture,bank,1547665.83069498
27,1,29,2,70,campus,movie,1547671.33046844
27,1,30,2,30,branch,cute,1547676.83023858
27,1,31,2,73,coast,orange,1547682.33000509
27,1,32,2,45,revolution,flag,1547687.82977704
27,1,33,2,77,interest,pool,1547693.32952786
27,1,34,2,72,unit,nephew,1547698.82934267
27,1,35,2,101,sofa,square,1547704.32907176
27,1,36,2,9,weed,bird,1547709.82884039
27,1,37,2,120,goose,window,1547715.32830505
27,1,38,2,93,appeal,small,1547720.8283707
27,1,39,2,11,writer,board,1547726.32783778
27,1,40,2,106,alarm,street,1547731.82790977
27,1,41,3,39,type,drunk,1547948.81866821
27,1,42,3,98,squad,south,1547954.3184462
27,1,43,3,28,judgment,corn,1547959.81819672
27,1,44,3,87,salesman,scare,1547965.31798044
27,1,45,3,20,strawberry,candle,1547970.81774726
27,1,46,3,64,circus,loud,1547976.3175014
27,1,47,3,94,dressing,smell,1547981.81735938
27,1,48,3,75,garbage,pizza,1547987.31703051
27,1,49,3,40,claim,duck,1547992.81679763
27,1,50,3,83,kindness,rabbit,1547998.31657622
27,1,51,3,81,curtain,puzzle,1548003.81634002
27,1,52,3,85,sweetheart,rock,1548009.31611408
27,1,53,3,111,substance,teeth,1548014.81586128
27,1,54,3,97,dream,soup,1548020.31563987
27,1,55,3,62,customer,lightning,1548025.81540849
27,1,56,3,54,bluff,horse,1548031.31517441
27,1,57,3,61,chef,lawn,1548036.81493579
27,1,58,3,26,concert,cold,1548042.31470774
27,1,59,3,107,tragedy,student,1548047.81448693
27,1,60,3,42,clue,elephant,1548053.31423534
27,1,61,4,18,cell,butter,1548250.82248667
27,1,62,4,25,impulse,clothes,1548256.32225258
27,1,63,4,100,scar,spider,1548261.82203872
27,1,64,4,60,pity,laugh,1548267.32178591
27,1,65,4,114,plenty,thin,1548272.82155424
27,1,66,4,117,sailor,train,1548278.32131834
27,1,67,4,46,boom,flowers,1548283.82108516
27,1,68,4,113,novel,test,1548289.32085167
27,1,69,4,78,policeman,poor,1548294.82061729
27,1,70,4,31,cape,deer,1548300.32038803
27,1,71,4,66,retreat,minus,1548305.8201313
27,1,72,4,14,memory,book,1548311.319912
27,1,73,4,13,driver,bone,1548316.81967731
27,1,74,4,63,lieutenant,lose,1548322.31943809
27,1,75,4,43,mate,fall,1548327.81921065
27,1,76,4,102,moonlight,stamp,1548333.31896569
27,1,77,4,95,yard,snake,1548338.81875092
27,1,78,4,58,illness,jelly,1548344.31850778
27,1,79,4,90,buzz,shirt,1548349.81827128
27,1,80,4,57,center,jeans,1548355.3180393
27,1,81,5,99,enemy,spaghetti,1548587.30815057
27,1,82,5,56,trailer,husband,1548592.80791739
27,1,83,5,59,powder,land,1548598.30768451
27,1,84,5,50,comedy,ghost,1548603.80744559
27,1,85,5,53,wreck,high,1548609.30721542
27,1,86,5,71,print,nail,1548614.80693787
27,1,87,5,23,turtle,cheap,1548620.30673397
27,1,88,5,21,territory,card,1548625.80651256
27,1,89,5,3,leather,animal,1548631.30627002
27,1,90,5,10,soccer,blood,1548636.80604318
27,1,91,5,37,class,draw,1548642.30579581
27,1,92,5,16,front,breathe,1548647.80559281
27,1,93,5,116,pump,tired,1548653.30534604
27,1,94,5,88,employment,scratch,1548658.80510562
27,1,95,5,108,contact,sweat,1548664.30487666
27,1,96,5,47,neighbor,forever,1548669.80463744
27,1,97,5,79,department,pudding,1548675.30441633
27,1,98,5,41,instant,eggs,1548680.80416896
27,1,99,5,109,wealth,tail,1548686.3039382
27,1,100,5,86,junk,rules,1548691.80370652
27,1,101,6,36,medal,downstairs,1548907.79449032
27,1,102,6,51,navy,groom,1548913.29425895
27,1,103,6,52,fraud,headache,1548918.79405505
27,1,104,6,24,chase,church,1548924.293779
27,1,105,6,118,hair,uncle,1548929.79355759
27,1,106,6,103,permission,star,1548935.29332109
27,1,107,6,89,union,sheriff,1548940.79307493
27,1,108,6,2,plate,angel,1548946.29283812
27,1,109,6,22,theft,chair,1548951.79256389
27,1,110,6,8,link,belt,1548957.29238112
27,1,111,6,67,document,mirror,1548962.79215759
27,1,112,6,84,state,rain,1548968.29186132
27,1,113,6,12,barrel,boat,1548973.79166738
27,1,114,6,6,victor,bear,1548979.29144658
27,1,115,6,34,gold,dirty,1548984.79122215
27,1,116,6,27,style,copy,1548990.29097387
27,1,117,6,17,trousers,brush,1548995.7907422
27,1,118,6,105,action,steal,1549001.29050811
27,1,119,6,82,shower,queen,1549006.79027131
27,1,120,6,80,soda,push,1549012.29002454
28,1,1,1,98,writer,south,1550347.54963489
28,1,2,1,68,ashes,mistake,1550353.04942254
28,1,3,1,104,driver,steak,1550358.54917336
28,1,4,1,66,sofa,minus,1550364.0489435
28,1,5,1,54,victor,horse,1550369.54869371
28,1,6,1,88,chase,scratch,1550375.04845751
28,1,7,1,111,memory,teeth,1550380.54824425
28,1,8,1,4,gold,answer,1550386.0479676
28,1,9,1,95,dream,snake,1550391.54777698
28,1,10,1,47,detail,forever,1550397.04751633
28,1,11,1,93,theft,small,1550402.54731273
28,1,12,1,108,revolution,sweat,1550408.04708076
28,1,13,1,22,campus,chair,1550413.54684486
28,1,14,1,18,liver,butter,1550419.04657153
28,1,15,1,74,judgment,pepper,1550424.54637427
28,1,16,1,15,state,bottom,1550430.04616916
28,1,17,1,69,center,monkey,1550435.54588285
28,1,18,1,67,hook,mirror,1550441.0456717
28,1,19,1,37,wall,draw,1550446.54544758
28,1,20,1,114,strawberry,thin,1550452.04520685
28,1,21,2,84,moonlight,rain,1550658.80313511
28,1,22,2,56,circus,husband,1550664.30291672
28,1,23,2,77,department,pool,1550669.80264309
28,1,24,2,72,print,nephew,1550675.30241444
28,1,25,2,23,link,cheap,1550680.80218488
28,1,26,2,79,cape,pudding,1550686.30195985
28,1,27,2,99,vampire,spaghetti,1550691.80170704
28,1,28,2,73,post,orange,1550697.30147597
28,1,29,2,57,garbage,jeans,1550702.80123615
28,1,30,2,85,month,rock,1550708.3010084
28,1,31,2,87,turtle,scare,1550713.80078609
28,1,32,2,11,warehouse,board,1550719.30055502
28,1,33,2,25,permission,clothes,1550724.80034025
28,1,34,2,96,armor,soap,1550730.30008896
28,1,35,2,20,plate,candle,1550735.79984038
28,1,36,2,53,soccer,high,1550741.29963135
28,1,37,2,83,enemy,rabbit,1550746.79938428
28,1,38,2,48,customer,forward,1550752.29915744
28,1,39,2,43,plenty,fall,1550757.79892335
28,1,40,2,5,cell,bank,1550763.29868443
28,1,41,3,58,squad,jelly,1551015.40463877
28,1,42,3,116,click,tired,1551020.90438174
28,1,43,3,76,action,plane,1551026.40417361
28,1,44,3,12,hair,boat,1551031.90393953
28,1,45,3,50,substance,ghost,1551037.40369457
28,1,46,3,81,appeal,puzzle,1551042.90347407
28,1,47,3,24,picture,church,1551048.40323183
28,1,48,3,63,furniture,lose,1551053.90299231
28,1,49,3,3,pirate,animal,1551059.40275671
28,1,50,3,17,wreck,brush,1551064.90248127
28,1,51,3,33,soda,dirt,1551070.40229819
28,1,52,3,42,powder,elephant,1551075.90205354
28,1,53,3,112,salesman,television,1551081.40177991
28,1,54,3,19,trailer,cake,1551086.9015902
28,1,55,3,71,leather,nail,1551092.40137211
28,1,56,3,6,goose,bear,1551097.90112232
28,1,57,3,46,illness,flowers,1551103.40088522
28,1,58,3,1,neighbor,airplane,1551108.90065022
28,1,59,3,55,sailor,hungry,1551114.40041795
28,1,60,3,9,employment,bird,1551119.9002062
28,1,61,4,117,retreat,train,1551344.90728195
28,1,62,4,28,debate,corn,1551350.40704907
28,1,63,4,86,class,rules,1551355.90681529
28,1,64,4,13,danger,bone,1551361.40657637
28,1,65,4,60,alarm,laugh,1551366.90634289
28,1,66,4,10,gang,blood,1551372.40611091
28,1,67,4,40,policeman,duck,1551377.90587863
28,1,68,4,65,mate,math,1551383.40564696
28,1,69,4,91,interest,short,1551388.90536669
28,1,70,4,70,claim,movie,1551394.40515826
28,1,71,4,80,union,push,1551399.90497005
28,1,72,4,30,style,cute,1551405.40469401
28,1,73,4,64,branch,loud,1551410.90447381
28,1,74,4,38,concert,drug,1551416.4042367
28,1,75,4,21,shower,card,1551421.90400654
28,1,76,4,44,impulse,finish,1551427.40377275
28,1,77,4,118,trousers,uncle,1551432.90353383
28,1,78,4,51,clue,groom,1551438.40332691
28,1,79,4,59,weed,land,1551443.9030563
28,1,80,4,31,novel,deer,1551449.40283066
28,1,81,5,75,navy,pizza,1551656.86065549
28,1,82,5,106,wealth,street,1551662.36041838
28,1,83,5,14,sweetheart,book,1551667.86017463
28,1,84,5,49,medal,frog,1551673.35993994
28,1,85,5,82,document,queen,1551678.859746
28,1,86,5,2,port,angel,1551684.35948294
28,1,87,5,52,fountain,headache,1551689.85924975
28,1,88,5,7,tree,beer,1551695.3590051
28,1,89,5,105,coast,steal,1551700.85877101
28,1,90,5,90,instant,shirt,1551706.35853361
28,1,91,5,29,burst,cracker,1551711.85831491
28,1,92,5,92,brand,sick,1551717.35809471
28,1,93,5,36,shoe,downstairs,1551722.85784825
28,1,94,5,97,tragedy,soup,1551728.35758578
28,1,95,5,32,massage,defense,1551733.85737826
28,1,96,5,27,fraud,copy,1551739.35714659
28,1,97,5,119,pity,west,1551744.85691099
28,1,98,5,16,lieutenant,breathe,1551750.35664581
28,1,99,5,26,boom,cold,1551755.85644131
28,1,100,5,41,contact,eggs,1551761.35628842
28,1,101,6,113,curtain,test,1551979.46356276
28,1,102,6,100,comedy,spider,1551984.96337063
28,1,103,6,61,denial,lawn,1551990.46310455
28,1,104,6,78,front,poor,1551995.96286171
28,1,105,6,115,bluff,thread,1552001.46261856
28,1,106,6,107,scar,student,1552006.96239504
28,1,107,6,101,unit,square,1552012.46218088
28,1,108,6,62,dressing,lightning,1552017.96192415
28,1,109,6,102,junk,stamp,1552023.46169217
28,1,110,6,109,chef,tail,1552028.96143575
28,1,111,6,34,kindness,dirty,1552034.46121706
28,1,112,6,35,buzz,disappear,1552039.9609881
28,1,113,6,39,type,drunk,1552045.46076216
28,1,114,6,110,trash,tear,1552050.96053019
28,1,115,6,120,audience,window,1552056.46029157
28,1,116,6,89,barrel,sheriff,1552061.96006956
28,1,117,6,8,pump,belt,1552067.45983608
28,1,118,6,103,territory,star,1552072.95961014
28,1,119,6,45,yard,flag,1552078.45934949
28,1,120,6,94,thief,smell,1552083.95912959
29,1,1,1,105,lieutenant,steal,93630.8173725682
29,1,2,1,119,port,west,93636.3171588538
29,1,3,1,21,theft,card,93641.8169569118
29,1,4,1,106,gold,street,93647.3167561772
29,1,5,1,66,soccer,minus,93652.8165593667
29,1,6,1,94,warehouse,smell,93658.3164120607
29,1,7,1,112,mate,television,93663.8161563882
29,1,8,1,75,shoe,pizza,93669.3159710483
29,1,9,1,55,neighbor,hungry,93674.815765484
29,1,10,1,73,post,orange,93680.3155686736
29,1,11,1,76,ashes,plane,93685.8153812207
29,1,12,1,33,unit,dirt,93691.3151382261
29,1,13,1,63,impulse,lose,93696.814984883
29,1,14,1,64,danger,loud,93702.3147759983
29,1,15,1,117,document,train,93707.814618731
29,1,16,1,78,interest,poor,93713.3143624548
29,1,17,1,2,month,angel,93718.8141759075
29,1,18,1,77,denial,pool,93724.313943478
29,1,19,1,7,armor,beer,93729.813785607
29,1,20,1,8,powder,belt,93735.3135797408
29,1,21,2,95,kindness,snake,93870.3253669368
29,1,22,2,69,enemy,monkey,93875.8251649948
29,1,23,2,84,plate,rain,93881.3249491674
29,1,24,2,29,driver,cracker,93886.8247888815
29,1,25,2,97,sailor,soup,93892.3245682244
29,1,26,2,17,customer,brush,93897.8243662824
29,1,27,2,111,trousers,teeth,93903.3241592088
29,1,28,2,13,wreck,bone,93908.8239566631
29,1,29,2,68,cape,mistake,93914.323763173
29,1,30,2,51,scar,groom,93919.8235681737
29,1,31,2,53,chase,high,93925.3233737781
29,1,32,2,110,instant,tear,93930.8231751565
29,1,33,2,60,sweetheart,laugh,93936.3229662718
29,1,34,2,1,judgment,airplane,93941.822782743
29,1,35,2,47,turtle,forever,93947.3225714434
29,1,36,2,109,wealth,tail,93952.8223695014
29,1,37,2,120,front,window,93958.3221844633
29,1,38,2,102,style,stamp,93963.8219734656
29,1,39,2,79,trash,pudding,93969.3217884276
29,1,40,2,38,novel,drug,93974.8216018802
29,1,41,3,90,territory,shirt,94093.6673009679
29,1,42,3,42,sofa,elephant,94099.1671032518
29,1,43,3,50,class,ghost,94104.6669124785
29,1,44,3,26,illness,cold,94110.1667057068
29,1,45,3,96,department,soap,94115.6665061796
29,1,46,3,103,navy,star,94121.1663190285
29,1,47,3,43,substance,fall,94126.6661016919
29,1,48,3,85,pirate,rock,94132.1659082018
29,1,49,3,15,vampire,bottom,94137.6657020338
29,1,50,3,70,contact,movie,94143.1655130716
29,1,51,3,88,curtain,scratch,94148.6652978479
29,1,52,3,25,campus,clothes,94154.1651052634
29,1,53,3,5,debate,bank,94159.6649268662
29,1,54,3,99,employment,spaghetti,94165.1647182833
29,1,55,3,20,center,candle,94170.6645202654
29,1,56,3,89,medal,sheriff,94176.1643626963
29,1,57,3,12,garbage,boat,94181.6640949496
29,1,58,3,100,dressing,spider,94187.1639222876
29,1,59,3,46,union,flowers,94192.6637520405
29,1,60,3,92,plenty,sick,94198.1635347038
29,1,61,4,35,coast,disappear,94314.7426660935
29,1,62,4,57,circus,jeans,94320.2424243065
29,1,63,4,16,chef,breathe,94325.7422655299
29,1,64,4,74,furniture,pepper,94331.2420657009
29,1,65,4,71,picture,nail,94336.7418773424
29,1,66,4,24,pump,church,94342.2416705707
29,1,67,4,61,massage,lawn,94347.741413087
29,1,68,4,28,writer,corn,94353.2412733275
29,1,69,4,48,dream,forward,94358.7410762152
29,1,70,4,114,wall,thin,94364.2408694434
29,1,71,4,36,permission,downstairs,94369.740664181
29,1,72,4,4,policeman,answer,94375.2404803503
29,1,73,4,115,claim,thread,94380.7403098014
29,1,74,4,67,junk,mirror,94386.2400722403
29,1,75,4,14,liver,book,94391.7398986728
29,1,76,4,10,branch,blood,94397.2397145403
29,1,77,4,18,squad,butter,94402.7394911665
29,1,78,4,39,hair,drunk,94408.2392904319
29,1,79,4,72,moonlight,nephew,94413.7390993567
29,1,80,4,44,burst,finish,94419.2388943961
29,1,81,5,116,fraud,tired,94529.2849278201
29,1,82,5,37,victor,draw,94534.7847276892
29,1,83,5,6,detail,bear,94540.2845417456
29,1,84,5,62,thief,lightning,94545.7843373887
29,1,85,5,40,print,duck,94551.2841457098
29,1,86,5,107,bluff,student,94556.7839238452
29,1,87,5,19,soda,cake,94562.2837366942
29,1,88,5,41,strawberry,eggs,94567.7835250927
29,1,89,5,101,tragedy,square,94573.2833403565
29,1,90,5,91,yard,short,94578.7831519981
29,1,91,5,86,shower,rules,94584.28294583
29,1,92,5,3,boom,animal,94589.782746001
29,1,93,5,34,appeal,dirty,94595.2825615667
29,1,94,5,93,concert,small,94600.7823671711
29,1,95,5,23,hook,cheap,94606.2821803219
29,1,96,5,52,trailer,headache,94611.7819714371
29,1,97,5,65,audience,math,94617.2817812675
29,1,98,5,118,goose,uncle,94622.7815557807
29,1,99,5,22,type,chair,94628.2813689315
29,1,100,5,113,action,test,94633.7811866101
29,1,101,6,108,link,sweat,94749.110374447
29,1,102,6,98,weed,south,94754.6101528843
29,1,103,6,81,clue,puzzle,94760.1099379625
29,1,104,6,59,revolution,land,94765.6097091552
29,1,105,6,82,memory,queen,94771.1095561139
29,1,106,6,58,tree,jelly,94776.6093593035
29,1,107,6,32,brand,defense,94782.109154041
29,1,108,6,83,fountain,rabbit,94787.6089617584
29,1,109,6,9,gang,bird,94793.1087601182
29,1,110,6,80,alarm,push,94798.608583834
29,1,111,6,27,state,copy,94804.1083652899
29,1,112,6,104,salesman,steak,94809.6081654609
29,1,113,6,56,buzz,husband,94815.1079777061
29,1,114,6,30,leather,cute,94820.6077745566
29,1,115,6,11,click,board,94826.1075723128
29,1,116,6,45,retreat,flag,94831.6073851617
29,1,117,6,87,cell,scare,94837.1071916717
29,1,118,6,54,barrel,horse,94842.6069773535
29,1,119,6,49,comedy,frog,94848.1067829579
29,1,120,6,31,pity,deer,94853.6066027496
30,1,1,1,10,department,blood,73998.4003034758
30,1,2,1,115,employment,thread,74003.8997482304
30,1,3,1,9,retreat,bird,74009.3992207547
30,1,4,1,120,debate,window,74014.8986606797
30,1,5,1,1,territory,airplane,74020.3981268652
30,1,6,1,36,wealth,downstairs,74025.8975722234
30,1,7,1,25,memory,clothes,74031.3970320702
30,1,8,1,112,claim,television,74036.8964584121
30,1,9,1,66,style,minus,74042.3959182589
30,1,10,1,74,policeman,pepper,74047.895387463
30,1,11,1,114,mate,thin,74053.3948240676
30,1,12,1,39,instant,drunk,74058.8942661055
30,1,13,1,85,trailer,rock,74064.3937150859
30,1,14,1,12,burst,boat,74069.8931580293
30,1,15,1,53,goose,high,74075.392596445
30,1,16,1,61,armor,lawn,74080.8920405958
30,1,17,1,57,liver,jeans,74086.3914790116
30,1,18,1,56,thief,husband,74091.8909171255
30,1,19,1,78,cell,poor,74097.3903437692
30,1,20,1,68,sofa,mistake,74102.889797881
30,1,21,2,49,front,frog,74219.1443662429
